Entity,Code,Year,Oil,Coal,Solar,Nuclear,Hydropower,Wind,Gas,Other renewables
Non-OECD (EI),,2003,33.036995,34.904346,0.0005798616,2.038936,6.889908,0.023147693,22.660944,0.2754692
Non-OECD (EI),,2004,32.55468,35.748646,0.00063816924,1.9130945,7.060941,0.036309145,22.241594,0.27196425
Non-OECD (EI),,2005,31.353409,37.616245,0.0006988935,1.8021845,6.9584575,0.041086838,21.780874,0.27497777
Non-OECD (EI),,2006,30.847221,38.309475,0.0008640411,1.7536108,6.904117,0.062198587,21.669254,0.2922086
Non-OECD (EI),,2007,30.262476,39.150887,0.0011722358,1.6930479,6.840156,0.07805068,21.460274,0.31902397
Non-OECD (EI),,2008,30.116604,39.000423,0.001458452,1.6686976,7.0296793,0.11794102,21.445017,0.36086234
Non-OECD (EI),,2009,30.125465,39.589325,0.0022282861,1.6272752,6.929868,0.17951994,20.857035,0.409211
Non-OECD (EI),,2010,30.2543,38.795586,0.0045774803,1.6117878,6.995731,0.2646195,21.323257,0.4612843
Non-OECD (EI),,2011,29.692276,39.617905,0.015470893,1.6148051,6.692763,0.3549313,21.274954,0.46698448
Non-OECD (EI),,2012,29.930681,39.09342,0.029058428,1.5993186,6.89446,0.46046132,21.23439,0.4866938
Non-OECD (EI),,2013,30.063444,38.85861,0.054903,1.5689405,7.0794578,0.58290184,20.940441,0.5309531
Non-OECD (EI),,2014,30.052973,38.335125,0.113039926,1.6359078,7.2332253,0.66905546,21.007277,0.6045543
Non-OECD (EI),,2015,30.44404,37.38926,0.17896315,1.7488397,7.1236887,0.7880704,21.317999,0.6414679
Non-OECD (EI),,2016,30.724037,36.39114,0.28290042,1.8198076,7.26246,1.0027947,21.475492,0.6711006
Non-OECD (EI),,2017,30.548843,35.93168,0.46083215,1.8595971,7.1722856,1.2127768,21.72848,0.7231211
Non-OECD (EI),,2018,29.987032,35.801582,0.6640416,1.9285547,7.126946,1.381463,21.870485,0.8265855
Non-OECD (EI),,2019,29.625744,35.825584,0.84773403,2.0533798,7.140888,1.507066,21.652935,0.8778688
Non-OECD (EI),,2020,28.101587,36.24326,1.0532378,2.1123762,7.4042106,1.6974413,21.943096,0.9876891
Non-OECD (EI),,2021,27.907299,36.02567,1.2659241,2.1796904,6.9603963,2.162165,22.00338,1.0463127
Non-OECD (EI),,2022,28.274214,35.64058,1.5919082,2.1168776,6.9917564,2.4108393,21.417974,1.0948014
Non-OECD (EI),,2023,28.519812,35.614956,2.018869,2.0589328,6.5139813,2.6729643,20.991983,1.1190945
Non-OECD (EI),,2024,27.935858,35.14355,2.6624515,2.054346,6.611723,2.8698392,21.082678,1.1302938
North America,OWID_NAM,1965,45.885212,20.861994,0,0.06753213,5.563431,0,27.311956,0.254679
North America,OWID_NAM,1966,45.56645,20.636219,0,0.09634719,5.5123363,0,27.88109,0.25426754
North America,OWID_NAM,1967,45.841953,19.574623,0,0.12804648,5.808028,0,28.349148,0.24576323
North America,OWID_NAM,1968,46.090878,19.159351,0,0.20681022,5.5523915,0,28.684116,0.25609
North America,OWID_NAM,1969,45.921314,18.239351,0,0.211998,5.876755,0,29.447958,0.25393003
North America,OWID_NAM,1970,46.306873,17.440662,0,0.32124534,5.739392,0,29.900064,0.24413995
North America,OWID_NAM,1971,46.84353,16.151228,0,0.58058995,5.914954,0,30.202084,0.26021844
North America,OWID_NAM,1972,47.90303,15.8762865,0,0.796283,5.9426703,0,29.160265,0.27451152
North America,OWID_NAM,1973,48.606426,16.237894,0,1.220661,5.8295774,0,27.776834,0.2831681
North America,OWID_NAM,1974,48.00968,16.15734,0,1.6201787,6.4763637,0,27.390717,0.29813874
North America,OWID_NAM,1975,48.21611,16.531656,0,2.3910093,6.4939857,0,26.020962,0.2998434
North America,OWID_NAM,1976,48.924385,16.877695,0,2.5535522,6.119463,0,25.141779,0.33770236
North America,OWID_NAM,1977,49.867874,17.039669,0,3.29275,5.316609,0,24.088768,0.345807
North America,OWID_NAM,1978,49.985107,16.273582,0,3.5657547,6.0093956,0,23.764614,0.35524312
North America,OWID_NAM,1979,48.593513,17.36852,0,3.3119593,6.04177,0,24.267801,0.36885
North America,OWID_NAM,1980,46.879868,18.482822,0,3.3896618,6.240571,0,24.563955,0.38934302
North America,OWID_NAM,1981,45.272884,19.449099,0,3.7463205,6.468344,0,24.593332,0.42102987
North America,OWID_NAM,1982,44.548977,19.588854,0,3.9971976,7.1742573,0,24.20208,0.4344654
North America,OWID_NAM,1983,44.210857,20.4441,0.000035856512,4.2758155,7.5649395,0.000032210497,22.965708,0.48136973
North America,OWID_NAM,1984,43.34532,20.900476,0.00006020794,4.5100484,7.3362083,0.00007445684,23.31718,0.535321
North America,OWID_NAM,1985,43.11726,21.2681,0.00012158205,5.2585893,7.1206985,0.00007722691,22.643803,0.53341746
North America,OWID_NAM,1986,44.614166,20.776442,0.00015924414,5.6973085,7.193713,0.00005877462,21.076014,0.58285296
North America,OWID_NAM,1987,44.185574,21.00015,0.00011524297,6.048451,6.551955,0.0000497443,21.524273,0.6314387
North America,OWID_NAM,1988,43.967793,21.08798,0.00009573093,6.644528,5.94482,0.000019590418,21.689495,0.607844
North America,OWID_NAM,1989,43.33313,20.831188,0.0025760185,6.4815016,6.136139,0.021720635,22.454868,0.6822604
North America,OWID_NAM,1990,42.517406,20.831476,0.003776434,6.933577,6.351806,0.028640416,22.4212,0.7929506
North America,OWID_NAM,1991,41.674694,20.594719,0.0048752557,7.444923,6.393846,0.030288609,22.892603,0.834785
North America,OWID_NAM,1992,41.832302,20.41963,0.00413496,7.3457203,6.04929,0.029738052,23.306675,0.88752455
North America,OWID_NAM,1993,41.322174,20.602283,0.004710548,7.249904,6.2829723,0.03032501,23.488396,0.8926223
North America,OWID_NAM,1994,41.625088,20.292505,0.00486905,7.5148435,5.9319353,0.03399943,23.58894,0.87357
North America,OWID_NAM,1995,40.69918,20.128197,0.0049085827,7.639401,6.4293494,0.03067191,24.087934,0.83950007
North America,OWID_NAM,1996,40.724545,20.371283,0.005024891,7.3591943,6.795442,0.03056058,23.774872,0.8330139
North America,OWID_NAM,1997,41.11291,20.633614,0.00491141,6.7881327,6.7055845,0.0313148,23.758047,0.8397259
North America,OWID_NAM,1998,41.697838,20.759447,0.004842988,7.05683,6.1875334,0.028664622,23.28732,0.83894736
North America,OWID_NAM,1999,41.838985,20.310785,0.0047268113,7.454406,6.245194,0.04232252,23.12382,0.84039414
North America,OWID_NAM,2000,41.52069,20.676641,0.004633674,7.464642,5.8029943,0.052497454,23.498075,0.8264901
North America,OWID_NAM,2001,42.50545,20.587307,0.0052285325,7.74954,5.0724325,0.06395893,22.9997,0.85402787
North America,OWID_NAM,2002,41.752766,20.434122,0.0053577437,7.6546836,5.479846,0.094642214,23.50605,0.8910657
North America,OWID_NAM,2003,42.312004,20.584898,0.00538218,7.431722,5.3785596,0.10288315,23.067307,0.88444877
North America,OWID_NAM,2004,42.94216,20.220646,0.005897435,7.562652,5.246379,0.12701564,22.737152,0.88067746
North America,OWID_NAM,2005,42.88361,20.431906,0.0062840516,7.420801,5.420058,0.1594743,22.479538,0.88283306
North America,OWID_NAM,2006,42.4218,20.300732,0.006944068,7.5298295,5.541113,0.23929177,22.64809,0.88892776
North America,OWID_NAM,2007,41.95025,20.181438,0.0089548305,7.4691553,5.1640744,0.30141237,23.507118,0.89153856
North America,OWID_NAM,2008,40.48516,20.191458,0.013512118,7.571682,5.4768553,0.4787123,24.162642,0.8958971
North America,OWID_NAM,2009,40.37214,18.617035,0.018507313,7.7850037,5.692622,0.68250656,25.032444,0.9448066
North America,OWID_NAM,2010,39.75106,19.176954,0.026739525,7.5431075,5.339822,0.84878695,25.401047,0.95759857
North America,OWID_NAM,2011,39.193336,18.171497,0.043226026,7.419954,5.9625096,1.0661407,26.127972,0.9652571
North America,OWID_NAM,2012,39.340343,16.455204,0.08219302,7.355528,5.72917,1.2805204,27.65981,1.0079132
North America,OWID_NAM,2013,38.73195,16.620037,0.13984992,7.381352,5.550339,1.4617116,27.918741,1.0310209
North America,OWID_NAM,2014,38.447727,16.417297,0.24591023,7.3617916,5.3979163,1.5860933,28.320265,1.0476395
North America,OWID_NAM,2015,39.342342,14.413286,0.33631095,7.345804,5.274349,1.7950089,29.203802,1.0588098
North America,OWID_NAM,2016,39.69596,13.290098,0.46301758,7.351635,5.394018,2.10714,29.303028,1.0681384
North America,OWID_NAM,2017,39.613922,12.972193,0.6420909,7.2641845,5.6980977,2.2991652,29.122276,1.0557969
North America,OWID_NAM,2018,39.11651,11.965591,0.7594101,7.0548058,5.3977346,2.396613,31.017977,1.0101811
North America,OWID_NAM,2019,39.18898,10.433667,0.91893923,7.0720296,5.2399874,2.602924,32.239006,0.97981864
North America,OWID_NAM,2020,36.946705,9.026336,1.2342193,7.4303637,5.7287717,3.181882,34.11843,1.0286453
North America,OWID_NAM,2021,38.30523,9.683273,1.4757483,6.94762,5.2444835,3.3562984,32.652805,0.97365046
North America,OWID_NAM,2022,38.076233,8.866187,1.7489027,6.663117,5.259225,3.6960213,33.358295,0.91940755
North America,OWID_NAM,2023,38.523132,7.5536947,2.056685,6.74042,4.779069,3.6257231,34.218002,0.88993275
North America,OWID_NAM,2024,38.19002,7.1632333,2.5386853,6.699629,4.627189,3.8569694,34.38537,0.8599567
North America (EI),,1965,45.047173,21.243473,0,0.068778805,5.636372,0,27.744822,0.2593805
North America (EI),,1966,44.74684,21.007261,0,0.09789963,5.5812016,0,28.307913,0.25888285
North America (EI),,1967,45.023674,19.929693,0,0.12979108,5.882667,0,28.783909,0.25026456
North America (EI),,1968,45.307575,19.495298,0,0.21020302,5.617958,0,29.108343,0.2606234
North America (EI),,1969,45.15269,18.551891,0,0.21494545,5.944264,0,29.877882,0.25832486
North America (EI),,1970,45.483456,17.765226,0,0.32665384,5.8093905,0,30.366554,0.248716
North America (EI),,1971,46.037365,16.455153,0,0.5910252,5.983722,0,30.684252,0.24848503
North America (EI),,1972,47.06712,16.18876,0,0.8111383,6.017383,0,29.649971,0.2656262
North America (EI),,1973,47.734913,16.570566,0,1.2452579,5.9075356,0,28.267994,0.27373412
North America (EI),,1974,47.108734,16.494204,0,1.6538143,6.565863,0,27.889091,0.28829193
North America (EI),,1975,47.321064,16.874065,0,2.4405103,6.584981,0,26.492704,0.28667462
North America (EI),,1976,48.073723,17.222326,0,2.6057107,6.1962485,0,25.582119,0.31987125
North America (EI),,1977,49.02594,17.393133,0,3.3615901,5.384445,0,24.50679,0.3281008
North America (EI),,1978,49.169056,16.612652,0,3.6406446,6.0776687,0,24.164227,0.33575124
North America (EI),,1979,47.75988,17.731169,0,3.3815482,6.0993137,0,24.676031,0.35206094
North America (EI),,1980,46.008583,18.879286,0,3.4629912,6.2998643,0,24.97728,0.37199503
North America (EI),,1981,44.343685,19.88511,0,3.8309586,6.5253587,0,25.016443,0.39844328
North America (EI),,1982,43.684425,20.011284,0,4.0844502,7.248205,0,24.563545,0.40808946
North America (EI),,1983,43.378677,20.874176,0.000036629146,4.36795,7.6354995,0.000032904565,23.287012,0.45661804
North America (EI),,1984,42.50552,21.338915,0.00006149395,4.6063814,7.393101,0.000076047196,23.642328,0.5136187
North America (EI),,1985,42.3421,21.687681,0.00012407565,5.366441,7.155793,0.0000788108,22.931545,0.5162389
North America (EI),,1986,43.864597,21.198698,0.0001625826,5.816749,7.214005,0.00006000679,21.338434,0.56729186
North America (EI),,1987,43.440086,21.420305,0.00011765658,6.175127,6.55694,0.000050786126,21.790743,0.61663127
North America (EI),,1988,43.26698,21.501116,0.000097684795,6.780143,5.9302554,0.000019990257,21.929049,0.5923396
North America (EI),,1989,42.594727,21.24535,0.002629267,6.6154795,6.133773,0.022169616,22.719738,0.666135
North America (EI),,1990,41.76612,21.250788,0.0038551998,7.078191,6.3505397,0.029237771,22.682629,0.77617776
North America (EI),,1991,40.909412,21.006464,0.0049765673,7.599635,6.39595,0.030918034,23.159985,0.8203315
North America (EI),,1992,41.071053,20.819818,0.0042189695,7.4949617,6.0488358,0.030342234,23.582409,0.8674653
North America (EI),,1993,40.55869,21.008978,0.0048070154,7.3983746,6.2745013,0.03092888,23.75181,0.87927836
North America (EI),,1994,40.8419,20.707706,0.0049714614,7.672903,5.9340806,0.03463856,23.841799,0.8605569
North America (EI),,1995,39.890194,20.545694,0.0050131767,7.802183,6.445956,0.03125097,24.345127,0.8278716
North America (EI),,1996,39.940838,20.798508,0.005133188,7.5178013,6.8055587,0.030941281,24.007275,0.8198132
North America (EI),,1997,40.301163,21.085398,0.005021561,6.9403744,6.72754,0.031246511,23.989208,0.82694143
North America (EI),,1998,40.843643,21.233767,0.0049566026,7.2223797,6.1989217,0.028666172,23.530262,0.8310567
North America (EI),,1999,41.047993,20.7676,0.0048356927,7.627547,6.2337117,0.04230814,23.343998,0.82299334
North America (EI),,2000,40.620457,21.179031,0.0047458657,7.6546187,5.8025427,0.05195484,23.755781,0.80646527
North America (EI),,2001,41.554855,21.128239,0.0053602722,7.9627905,5.0776796,0.063693,23.239075,0.83361953
North America (EI),,2002,40.823715,20.95485,0.005492222,7.868022,5.4919567,0.09454194,23.734003,0.87089396
North America (EI),,2003,41.420425,21.11491,0.0055178725,7.6457167,5.3846984,0.103308715,23.251053,0.865216
North America (EI),,2004,42.094936,20.741623,0.0060427045,7.781531,5.2447157,0.12775369,22.887129,0.8597685
North America (EI),,2005,42.05304,20.972883,0.00639765,7.6397595,5.416763,0.16162872,22.589071,0.8627473
North America (EI),,2006,41.587196,20.869097,0.0070922254,7.7668314,5.5455384,0.243549,22.695713,0.86731935
North America (EI),,2007,41.145096,20.72795,0.009139773,7.698238,5.1585,0.3076736,23.55575,0.86557704
North America (EI),,2008,39.678318,20.726387,0.013799419,7.801634,5.4620233,0.4904937,24.22478,0.8663344
North America (EI),,2009,39.574345,19.113182,0.018864488,8.024081,5.6879544,0.69822425,25.1018,0.9103074
North America (EI),,2010,38.97304,19.695692,0.027140642,7.775913,5.312454,0.8683746,25.45211,0.9215099
North America (EI),,2011,38.408894,18.646976,0.043793023,7.6497703,5.958025,1.0902178,26.20355,0.9274313
North America (EI),,2012,38.59434,16.87691,0.08301002,7.587107,5.7032666,1.3070047,27.774038,0.9614386
North America (EI),,2013,38.03383,17.02359,0.14200532,7.605923,5.523352,1.4878036,28.01455,0.9791841
North America (EI),,2014,37.736164,16.811668,0.25062302,7.5870934,5.377757,1.6100733,28.432013,0.99450564
North America (EI),,2015,38.573257,14.76044,0.33873376,7.5819664,5.253759,1.8190463,29.410156,1.0041338
North America (EI),,2016,38.876,13.597268,0.46414918,7.5889335,5.3728027,2.140465,29.59494,1.007422
North America (EI),,2017,38.818905,13.295192,0.6458218,7.500734,5.6504035,2.3391445,29.38795,0.9978237
North America (EI),,2018,38.337708,12.237293,0.76338786,7.278918,5.347952,2.4284124,31.347944,0.947466
North America (EI),,2019,38.420982,10.622172,0.9220528,7.301932,5.234516,2.6403944,32.598434,0.90246063
North America (EI),,2020,36.264698,9.137947,1.2382013,7.6610365,5.672729,3.2336013,34.51169,0.94605905
North America (EI),,2021,37.66049,9.827079,1.4832507,7.1653695,5.1622214,3.4129279,33.004627,0.8906101
North America (EI),,2022,37.400223,9.00043,1.7615869,6.870564,5.17058,3.7666953,33.74011,0.8427664
North America (EI),,2023,37.816357,7.6400685,2.072412,6.9549646,4.726128,3.6927853,34.632713,0.8103985
North America (EI),,2024,37.442703,7.25278,2.563993,6.9168715,4.547498,3.9403658,34.82848,0.7845227
North Macedonia,MKD,1990,43.085045,52.302795,0,0,4.6121616,0,0,0
North Macedonia,MKD,1991,38.935394,53.02392,0,0,8.040687,0,0,0
North Macedonia,MKD,1992,40.84076,51.329567,0,0,7.829674,0,0,0
North Macedonia,MKD,1993,43.78443,51.412006,0,0,4.8035636,0,0,0
North Macedonia,MKD,1994,36.25343,56.928978,0,0,6.817592,0,0,0
North Macedonia,MKD,1995,33.869286,58.325775,0,0,7.8049393,0,0,0
North Macedonia,MKD,1996,44.310753,48.562008,0,0,7.1272397,0,0,0
North Macedonia,MKD,1997,41.221222,50.404224,0,0,8.374555,0,0,0
North Macedonia,MKD,1998,32.833813,57.67955,0,0,8.918891,0,0.5677455,0
North Macedonia,MKD,1999,34.337395,52.602295,0,0,11.961955,0,1.0983555,0
North Macedonia,MKD,2000,36.779583,50.737568,0,0,10.607728,0,1.8751199,0
North Macedonia,MKD,2001,31.926643,59.44358,0,0,5.9806128,0,2.6491632,0
North Macedonia,MKD,2002,36.931328,52.939247,0,0,7.347762,0,2.7816641,0
North Macedonia,MKD,2003,31.783512,54.216534,0,0,11.797396,0,2.202557,0
North Macedonia,MKD,2004,32.807854,52.19901,0,0,12.822191,0,2.1709476,0
North Macedonia,MKD,2005,32.852535,52.48971,0,0,12.408507,0,2.2492452,0
North Macedonia,MKD,2006,34.113716,50.110615,0,0,13.409227,0,2.3664415,0
North Macedonia,MKD,2007,37.02736,51.722893,0,0,8.212495,0,3.0372522,0
North Macedonia,MKD,2008,34.606396,54.77629,0,0,7.002237,0,3.5686424,0
North Macedonia,MKD,2009,36.448975,50.28157,0,0,10.77845,0,2.4199846,0
North Macedonia,MKD,2010,32.794476,44.971363,0.00020222366,0,18.907911,0,3.3108532,0
North Macedonia,MKD,2011,33.83599,51.256798,0.009057749,0,11.065434,0,3.8227355,0
North Macedonia,MKD,2012,35.185986,51.910122,0.023440212,0,8.604112,0,4.2679005,0
North Macedonia,MKD,2013,35.91332,45.3571,0.07754158,0,13.570136,0,5.046751,0
North Macedonia,MKD,2014,38.33702,45.148495,0.13187452,0,11.064283,0.64766324,4.657627,0
North Macedonia,MKD,2015,39.109333,38.751583,0.19627097,0,16.198372,1.0488077,4.4662266,0.21674764
North Macedonia,MKD,2016,42.31869,33.67386,0.1968147,0,15.756345,0.9091925,6.766777,0.37217113
North Macedonia,MKD,2017,41.693016,38.09887,0.20314635,0,9.496406,0.94495434,9.007496,0.5511556
North Macedonia,MKD,2018,42.223553,33.363018,0.18819994,0,14.794424,0.8038882,8.062642,0.56077033
North Macedonia,MKD,2019,41.285698,38.608654,0.18636923,0,9.337737,0.81692773,9.202957,0.5582349
North Macedonia,MKD,2020,42.73071,32.04875,0.21708985,0,11.474868,1.0501878,11.824291,0.65155745
North Macedonia,MKD,2021,44.34342,26.957302,0.43695584,0,12.437336,0.88537073,14.351156,0.5850286
North Macedonia,MKD,2022,45.456623,32.377087,0.8127965,0,10.838427,0.86732227,9.113349,0.5264787
North Macedonia,MKD,2023,42.850037,29.38988,2.6945417,0,12.302054,1.1949857,10.927315,0.63368213
North Macedonia,MKD,2024,47.75613,24.891262,2.5980754,0,11.378063,1.381626,11.315206,0.6714287
Norway,NOR,1965,29.2004,4.2977333,0,0,66.50187,0,0,0
Norway,NOR,1966,32.167202,3.8617358,0,0,63.97106,0,0,0
Norway,NOR,1967,31.035267,3.7781055,0,0,65.18663,0,0,0
Norway,NOR,1968,30.82286,3.4337687,0,0,65.74337,0,0,0
Norway,NOR,1969,33.762135,3.811986,0,0,62.42588,0,0,0
Norway,NOR,1970,36.264835,3.7154717,0,0,60.019695,0,0,0
Norway,NOR,1971,34.160416,3.3263535,0,0,62.51323,0,0,0
Norway,NOR,1972,33.745594,3.4062965,0,0,62.84811,0,0,0
Norway,NOR,1973,32.383873,3.4585693,0,0,64.15756,0,0,0
Norway,NOR,1974,29.248196,3.8062227,0,0,66.94558,0,0,0
Norway,NOR,1975,29.835873,3.5661006,0,0,66.59803,0,0,0
Norway,NOR,1976,30.840784,3.2155511,0,0,65.943665,0,0,0
Norway,NOR,1977,32.92649,3.0004823,0,0,62.820427,0,1.252599,0
Norway,NOR,1978,32.64151,2.7555296,0,0,62.72855,0,1.874408,0
Norway,NOR,1979,30.345228,3.2077537,0,0,64.44537,0,2.0016406,0
Norway,NOR,1980,30.799438,3.1194208,0,0,63.821724,0,2.259417,0
Norway,NOR,1981,27.164045,2.9651494,0,0,67.23572,0,2.6350873,0
Norway,NOR,1982,26.421783,2.8866794,0,0,67.81243,0,2.8791041,0
Norway,NOR,1983,23.642786,2.8021958,0,0,70.60153,0,2.9534838,0
Norway,NOR,1984,24.257143,3.101906,0,0,69.83586,0,2.8050861,0
Norway,NOR,1985,25.705034,3.1199331,0,0,68.18499,0,2.9862945,0.0037461354
Norway,NOR,1986,28.207468,2.8452613,0,0,65.56046,0,3.3668728,0.019933721
Norway,NOR,1987,26.784422,2.6187713,0,0,67.0504,0,3.5310671,0.015338624
Norway,NOR,1988,24.420433,2.6106017,0,0,68.631325,0,4.318486,0.019150598
Norway,NOR,1989,23.207764,2.1488338,0,0,70.13047,0,4.4936104,0.019324379
Norway,NOR,1990,21.702755,2.0028787,0,0,71.41667,0,4.7364326,0.1412623
Norway,NOR,1991,22.142654,1.9226753,0,0,70.02947,0,5.7556896,0.1495059
Norway,NOR,1992,21.210287,1.8452978,0,0,70.87115,0,5.9181395,0.15512614
Norway,NOR,1993,21.231913,1.9448738,0,0,70.589355,0.004144201,6.0678716,0.16184583
Norway,NOR,1994,22.731918,2.259445,0,0,68.10573,0.005490282,6.7121205,0.18529704
Norway,NOR,1995,21.9393,2.303851,0,0,69.23774,0.005697173,6.328181,0.18522935
Norway,NOR,1996,25.511366,2.490175,0,0,64.31507,0.005573122,7.4667354,0.21108201
Norway,NOR,1997,24.415598,2.3568761,0,0,64.83622,0.006496911,8.224674,0.1601341
Norway,NOR,1998,23.563236,2.4597347,0,0,65.71978,0.006248045,8.078472,0.17253126
Norway,NOR,1999,23.127174,2.2372968,0,0,66.96177,0.013783586,7.490645,0.16933136
Norway,NOR,2000,19.540586,2.0699954,0.0026396292,0,70.63149,0.01543934,7.596411,0.14343646
Norway,NOR,2001,23.052567,2.065887,0.002939861,0,66.81971,0.0149766505,7.883909,0.16001093
Norway,NOR,2002,21.906338,1.7150571,0.0027911535,0,68.13153,0.039497457,8.054613,0.15017262
Norway,NOR,2003,25.675943,1.888172,0.0036616037,0,62.294506,0.1287467,9.785453,0.22351654
Norway,NOR,2004,24.278055,2.1027036,0.0035920404,0,63.023502,0.14599904,10.206309,0.23983929
Norway,NOR,2005,21.523884,1.5712949,0.0031179024,0,68.235794,0.25094086,8.220295,0.19467402
Norway,NOR,2006,24.017502,1.4686811,0.0038697317,0,65.060005,0.34664074,8.851954,0.24715869
Norway,NOR,2007,22.853168,1.4946994,0.0035622683,0,67.05895,0.44754133,7.8544087,0.22755873
Norway,NOR,2008,21.319492,1.5237116,0.0036436105,0,68.462456,0.44954273,7.8394675,0.23151544
Norway,NOR,2009,22.991194,1.3192356,0.004101802,0,66.73845,0.52044946,8.0620575,0.14397426
Norway,NOR,2010,25.071404,1.8547735,0.0044152625,0,63.63374,0.47913772,8.444348,0.22828542
Norway,NOR,2011,24.021076,2.0333874,0.0045535592,0,64.435,0.6873196,8.321605,0.21906301
Norway,NOR,2012,21.6048,1.7731589,0.0042688837,0,67.9779,0.742498,7.4197536,0.18959361
Norway,NOR,2013,23.448189,1.800582,0.00499898,0,65.36319,0.9594981,7.8777957,0.24681824
Norway,NOR,2014,22.006361,1.9044118,0.005684324,0,66.382126,1.0863919,8.174965,0.15231952
Norway,NOR,2015,22.07997,1.682709,0.0064409347,0,65.99652,1.2088771,8.561666,0.15011075
Norway,NOR,2016,21.10591,1.7048717,0.01120297,0,67.221115,0.99602866,8.142998,0.13640969
Norway,NOR,2017,20.866999,1.772528,0.018613815,0,66.31402,1.329392,8.466132,0.1508026
Norway,NOR,2018,21.82232,1.7562034,0.028625578,0,65.348076,1.8230727,8.289882,0.12060685
Norway,NOR,2019,22.276482,1.8336632,0.05252736,0,62.66549,2.7634134,9.148451,0.1597622
Norway,NOR,2020,19.171785,1.6853038,0.061970137,0,65.32741,4.5943975,8.180005,0.14069654
Norway,NOR,2021,19.249962,1.795544,0.049211416,0,65.033936,5.3165364,7.6490703,0.12333336
Norway,NOR,2022,20.943314,1.8290324,0.08294753,0,61.53423,7.106321,7.5792465,0.14532112
Norway,NOR,2023,20.48157,1.6045591,0.16534775,0,63.210625,6.456863,7.155901,0.14760713
Norway,NOR,2024,20.208689,1.6546735,0.25353524,0,63.925808,6.6519423,6.3246617,0.07722237
OECD (EI),,1965,44.099022,33.458473,0,0.21573736,6.543808,0,15.498614,0.18434344
OECD (EI),,1966,45.292324,31.691038,0,0.2805288,6.5837736,0,15.959157,0.1931759
OECD (EI),,1967,46.689896,29.950119,0,0.32324472,6.5093527,0,16.33965,0.1877383
OECD (EI),,1968,47.629005,28.734642,0,0.38378963,6.2813435,0,16.776155,0.19506273
OECD (EI),,1969,48.648975,27.25537,0,0.42114404,6.1585917,0,17.323864,0.1920583
OECD (EI),,1970,50.128162,25.378338,0,0.50740075,5.988619,0,17.801323,0.19615486
OECD (EI),,1971,51.108284,23.45528,0,0.6985094,6.084019,0,18.458717,0.19518782
OECD (EI),,1972,52.260468,22.10672,0,0.90716976,6.031712,0,18.494036,0.199896
OECD (EI),,1973,53.15085,21.787685,0,1.1392844,5.7243094,0,17.994493,0.20338115
OECD (EI),,1974,51.59428,21.925163,0,1.4867959,6.3671575,0,18.405888,0.22071716
OECD (EI),,1975,51.2314,21.928722,0,2.0950086,6.4884853,0,18.030052,0.22633247
OECD (EI),,1976,51.835396,21.937338,0,2.2890546,5.94214,0,17.757683,0.23838821
OECD (EI),,1977,51.850365,21.775782,0,2.7880628,5.8551726,0,17.485716,0.24490315
OECD (EI),,1978,52.078503,20.981941,0,3.1732893,6.0979743,0.000017017235,17.417358,0.25091743
OECD (EI),,1979,50.827858,21.714308,0,3.1738179,6.2032723,0.00003319653,17.821795,0.25891623
OECD (EI),,1980,48.585007,23.122547,0,3.5181637,6.3357167,0.000059700335,18.160887,0.27761927
OECD (EI),,1981,46.772163,23.879196,0,4.234317,6.577856,0.00006106063,18.243288,0.29311877
OECD (EI),,1982,45.743656,24.290567,0,4.679221,6.957471,0.00011079257,17.975872,0.35310143
OECD (EI),,1983,44.954624,24.655764,0.000017887081,5.2500057,7.2328134,0.00019553531,17.522371,0.38420692
OECD (EI),,1984,43.852333,24.683762,0.000036130834,6.036659,6.96343,0.00025622357,18.044683,0.4188394
OECD (EI),,1985,42.904343,25.090816,0.00006557637,7.0656853,6.782404,0.00035848792,17.736343,0.41998544
OECD (EI),,1986,43.819054,24.46735,0.00008371788,7.6133018,6.6673164,0.0007654628,16.976805,0.45532346
OECD (EI),,1987,43.306263,24.400993,0.000056721376,7.949339,6.479244,0.0010451765,17.383345,0.47971433
OECD (EI),,1988,43.38637,24.088736,0.000052796957,8.314341,6.3497767,0.0017169943,17.380394,0.47861156
OECD (EI),,1989,43.094856,23.830454,0.0013336624,8.499374,6.073484,0.013476714,17.962286,0.52473205
OECD (EI),,1990,43.3086,23.007498,0.0019457575,8.734018,6.21062,0.018125834,18.112038,0.5768059
OECD (EI),,1991,42.998146,22.354061,0.0025149658,9.135859,6.233741,0.019806482,18.620728,0.6002615
OECD (EI),,1992,43.67248,21.580961,0.0022937765,9.143367,6.1074605,0.022325391,18.794178,0.63741064
OECD (EI),,1993,43.216194,21.149393,0.002695517,9.354976,6.3934784,0.026298873,19.15722,0.6537125
OECD (EI),,1994,43.64859,20.800856,0.002837902,9.446406,6.079925,0.031361744,19.278006,0.65970737
OECD (EI),,1995,43.077564,20.40662,0.0029496884,9.621217,6.337733,0.0334032,19.80923,0.6553587
OECD (EI),,1996,42.89474,20.354473,0.003094706,9.5610895,6.2946715,0.037154652,20.163982,0.6490711
OECD (EI),,1997,43.008034,20.30981,0.0032815551,9.372039,6.347338,0.048378438,20.178476,0.67973083
OECD (EI),,1998,43.030422,20.138624,0.0035365585,9.565403,6.179971,0.06444913,20.25912,0.6995386
